date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:46:24	3351/3351	---M-Z	200	added ('OK')	text/css	date:Fri,%2030%20Dec%202022%2010:28:43%20GMT	https://webdevcode.com/html/cretech/assets/vendors/owl-carousel/assets/owl.carousel.min.css	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/owl-carousel/assets/owl.carousel.min.css	(from https://webdevcode.com/html/cretech/)
15:46:24	1013/1013	---M-Z	200	added ('OK')	text/css	date:Fri,%2030%20Dec%202022%2010:28:44%20GMT	https://webdevcode.com/html/cretech/assets/vendors/owl-carousel/assets/owl.theme.default.min.css	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/owl-carousel/assets/owl.theme.default.min.css	(from https://webdevcode.com/html/cretech/)
15:46:24	2262/2262	---M-Z	200	added ('OK')	text/css	date:Fri,%2030%20Dec%202022%2010:26:03%20GMT	https://webdevcode.com/html/cretech/assets/vendors/cretech-icons/style.css	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/cretech-icons/style.css	(from https://webdevcode.com/html/cretech/)
15:46:24	3079/3079	---M-Z	200	added ('OK')	text/css	date:Fri,%2030%20Dec%202022%2010:26:34%20GMT	https://webdevcode.com/html/cretech/assets/vendors/youtube-popup/youtube-popup.css	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/youtube-popup/youtube-popup.css	(from https://webdevcode.com/html/cretech/)
15:46:25	167691/167691	---M-Z	200	added ('OK')	text/css	date:Fri,%2030%20Dec%202022%2010:22:58%20GMT	https://webdevcode.com/html/cretech/assets/css/cretech.css	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/css/cretech.css	(from https://webdevcode.com/html/cretech/)
15:46:25	53937/53937	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:47%20GMT	https://webdevcode.com/html/cretech/index.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/index-2.html	(from https://webdevcode.com/html/cretech/)
15:46:25	6157/6157	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Dec%202022%2010:23:23%20GMT	https://webdevcode.com/html/cretech/assets/images/logo-dark.png	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/logo-dark.png	(from https://webdevcode.com/html/cretech/)
15:46:26	47358/47358	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:49%20GMT	https://webdevcode.com/html/cretech/index-2.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/index-3.html	(from https://webdevcode.com/html/cretech/)
15:46:26	46162/46162	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:49%20GMT	https://webdevcode.com/html/cretech/index-3.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/index-4.html	(from https://webdevcode.com/html/cretech/)
15:46:26	27713/27713	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:53%20GMT	https://webdevcode.com/html/cretech/about.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/about.html	(from https://webdevcode.com/html/cretech/)
15:46:26	20575/20575	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:36%20GMT	https://webdevcode.com/html/cretech/team.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/team.html	(from https://webdevcode.com/html/cretech/)
15:46:27	24774/24774	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:37%20GMT	https://webdevcode.com/html/cretech/services-1.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/services-1.html	(from https://webdevcode.com/html/cretech/)
15:46:27	24856/24856	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:36%20GMT	https://webdevcode.com/html/cretech/services-2.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/services-2.html	(from https://webdevcode.com/html/cretech/)
15:46:27	21215/21215	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:42%20GMT	https://webdevcode.com/html/cretech/service-cyber-security.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/service-cyber-security.html	(from https://webdevcode.com/html/cretech/)
15:46:27	21212/21212	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:40%20GMT	https://webdevcode.com/html/cretech/service-it-management.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/service-it-management.html	(from https://webdevcode.com/html/cretech/)
15:46:28	21206/21206	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:37%20GMT	https://webdevcode.com/html/cretech/service-qa-testing.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/service-qa-testing.html	(from https://webdevcode.com/html/cretech/)
15:46:28	21224/21224	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:41%20GMT	https://webdevcode.com/html/cretech/service-infrastructure-plan.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/service-infrastructure-plan.html	(from https://webdevcode.com/html/cretech/)
15:46:28	21212/21212	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:40%20GMT	https://webdevcode.com/html/cretech/service-it-consultent.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/service-it-consultent.html	(from https://webdevcode.com/html/cretech/)
15:46:29	18508/18508	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:46%20GMT	https://webdevcode.com/html/cretech/projects.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/projects.html	(from https://webdevcode.com/html/cretech/)
15:46:29	22907/22907	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:44%20GMT	https://webdevcode.com/html/cretech/project-details.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/project-details.html	(from https://webdevcode.com/html/cretech/)
15:46:29	19764/19764	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:51%20GMT	https://webdevcode.com/html/cretech/blog.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/blog.html	(from https://webdevcode.com/html/cretech/)
15:46:29	22548/22548	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:52%20GMT	https://webdevcode.com/html/cretech/blog-details.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/blog-details.html	(from https://webdevcode.com/html/cretech/)
15:46:29	16019/16019	---M-Z	200	added ('OK')	text/html	date:Fri,%2030%20Dec%202022%2010:22:50%20GMT	https://webdevcode.com/html/cretech/contact.html	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/contact.html	(from https://webdevcode.com/html/cretech/)
15:46:30	335111/335111	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:23:41%20GMT	https://webdevcode.com/html/cretech/assets/images/background/slider-1-1.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/background/slider-1-1.jpg	(from https://webdevcode.com/html/cretech/)
15:46:31	49654/49654	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:24:36%20GMT	https://webdevcode.com/html/cretech/assets/images/resources/about-five-1-1.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/resources/about-five-1-1.jpg	(from https://webdevcode.com/html/cretech/)
15:46:31	40821/40821	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:24:37%20GMT	https://webdevcode.com/html/cretech/assets/images/resources/about-five-1-2.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/resources/about-five-1-2.jpg	(from https://webdevcode.com/html/cretech/)
15:46:31	4009/4009	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:24:39%20GMT	https://webdevcode.com/html/cretech/assets/images/resources/about-four-author-1.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/resources/about-four-author-1.jpg	(from https://webdevcode.com/html/cretech/)
15:46:32	413351/413351	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:23:42%20GMT	https://webdevcode.com/html/cretech/assets/images/background/slider-1-2.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/background/slider-1-2.jpg	(from https://webdevcode.com/html/cretech/)
15:46:32	155824/155824	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Dec%202022%2010:25:20%20GMT	https://webdevcode.com/html/cretech/assets/images/shapes/service-four-bg-1-1.png	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/shapes/service-four-bg-1-1.png	(from https://webdevcode.com/html/cretech/)
15:46:32	6595/6595	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Dec%202022%2010:25:13%20GMT	https://webdevcode.com/html/cretech/assets/images/shapes/funfact-one-bg.png	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/shapes/funfact-one-bg.png	(from https://webdevcode.com/html/cretech/)
15:46:32	28099/28099	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:24:19%20GMT	https://webdevcode.com/html/cretech/assets/images/projects/project-1-1.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/projects/project-1-1.jpg	(from https://webdevcode.com/html/cretech/)
15:46:33	35809/35809	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:24:19%20GMT	https://webdevcode.com/html/cretech/assets/images/projects/project-1-2.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/projects/project-1-2.jpg	(from https://webdevcode.com/html/cretech/)
15:46:33	42295/42295	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:24:21%20GMT	https://webdevcode.com/html/cretech/assets/images/projects/project-1-3.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/projects/project-1-3.jpg	(from https://webdevcode.com/html/cretech/)
15:46:33	35363/35363	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:24:21%20GMT	https://webdevcode.com/html/cretech/assets/images/projects/project-1-4.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/projects/project-1-4.jpg	(from https://webdevcode.com/html/cretech/)
15:46:34	57377/57377	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:24:23%20GMT	https://webdevcode.com/html/cretech/assets/images/projects/project-1-5.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/projects/project-1-5.jpg	(from https://webdevcode.com/html/cretech/)
15:46:34	59071/59071	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:24:24%20GMT	https://webdevcode.com/html/cretech/assets/images/projects/project-1-6.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/projects/project-1-6.jpg	(from https://webdevcode.com/html/cretech/)
15:46:35	85376/85376	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Dec%202022%2010:25:31%20GMT	https://webdevcode.com/html/cretech/assets/images/shapes/testi-bg-1-1.png	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/shapes/testi-bg-1-1.png	(from https://webdevcode.com/html/cretech/)
15:46:35	6883/6883	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:24:45%20GMT	https://webdevcode.com/html/cretech/assets/images/resources/testi-1-1.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/resources/testi-1-1.jpg	(from https://webdevcode.com/html/cretech/)
15:46:35	185387/185387	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:23:34%20GMT	https://webdevcode.com/html/cretech/assets/images/background/cta-two-bg-1-1.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/background/cta-two-bg-1-1.jpg	(from https://webdevcode.com/html/cretech/)
15:46:35	7322/7322	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:24:45%20GMT	https://webdevcode.com/html/cretech/assets/images/resources/testi-1-2.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/resources/testi-1-2.jpg	(from https://webdevcode.com/html/cretech/)
15:46:35	1258/1258	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Dec%202022%2010:24:44%20GMT	https://webdevcode.com/html/cretech/assets/images/resources/client-1-1.png	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/resources/client-1-1.png	(from https://webdevcode.com/html/cretech/)
15:46:35	13258/13258	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:25:28%20GMT	https://webdevcode.com/html/cretech/assets/images/shapes/team-home-bg-1-1.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/shapes/team-home-bg-1-1.jpg	(from https://webdevcode.com/html/cretech/)
15:46:36	43633/43633	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:25:44%20GMT	https://webdevcode.com/html/cretech/assets/images/team/team-2-1.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/team/team-2-1.jpg	(from https://webdevcode.com/html/cretech/)
15:46:36	52997/52997	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:25:45%20GMT	https://webdevcode.com/html/cretech/assets/images/team/team-2-2.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/team/team-2-2.jpg	(from https://webdevcode.com/html/cretech/)
15:46:36	45874/45874	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:25:46%20GMT	https://webdevcode.com/html/cretech/assets/images/team/team-2-3.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/team/team-2-3.jpg	(from https://webdevcode.com/html/cretech/)
15:46:36	43588/43588	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:25:49%20GMT	https://webdevcode.com/html/cretech/assets/images/team/team-2-4.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/team/team-2-4.jpg	(from https://webdevcode.com/html/cretech/)
15:46:37	10702/10702	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Dec%202022%2010:25:06%20GMT	https://webdevcode.com/html/cretech/assets/images/shapes/about-three-s-1.png	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/shapes/about-three-s-1.png	(from https://webdevcode.com/html/cretech/)
15:46:37	16679/16679	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:23:51%20GMT	https://webdevcode.com/html/cretech/assets/images/blog/blog-1-1.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/blog/blog-1-1.jpg	(from https://webdevcode.com/html/cretech/)
15:46:37	83092/83092	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Dec%202022%2010:24:42%20GMT	https://webdevcode.com/html/cretech/assets/images/resources/about-three-1-1.png	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/resources/about-three-1-1.png	(from https://webdevcode.com/html/cretech/)
15:46:37	21825/21825	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:23:53%20GMT	https://webdevcode.com/html/cretech/assets/images/blog/blog-1-2.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/blog/blog-1-2.jpg	(from https://webdevcode.com/html/cretech/)
15:46:37	25286/25286	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2010:23:53%20GMT	https://webdevcode.com/html/cretech/assets/images/blog/blog-1-3.jpg	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/blog/blog-1-3.jpg	(from https://webdevcode.com/html/cretech/)
15:46:38	6058/6058	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Dec%202022%2010:23:23%20GMT	https://webdevcode.com/html/cretech/assets/images/logo-light.png	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/images/logo-light.png	(from https://webdevcode.com/html/cretech/)
15:46:39	89501/89501	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Dec%202022%2010:26:15%20GMT	https://webdevcode.com/html/cretech/assets/vendors/jquery/jquery-3.6.0.min.js	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/jquery/jquery-3.6.0.min.js	(from https://webdevcode.com/html/cretech/)
15:46:39	79742/79742	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Dec%202022%2010:28:07%20GMT	https://webdevcode.com/html/cretech/assets/vendors/bootstrap/js/bootstrap.bundle.min.js	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/bootstrap/js/bootstrap.bundle.min.js	(from https://webdevcode.com/html/cretech/)
15:46:39	24601/24601	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Dec%202022%2010:26:27%20GMT	https://webdevcode.com/html/cretech/assets/vendors/jquery-validation/jquery.validate.min.js	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/jquery-validation/jquery.validate.min.js	(from https://webdevcode.com/html/cretech/)
15:46:39	44342/44342	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Dec%202022%2010:26:29%20GMT	https://webdevcode.com/html/cretech/assets/vendors/owl-carousel/owl.carousel.min.js	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/owl-carousel/owl.carousel.min.js	(from https://webdevcode.com/html/cretech/)
15:46:40	1266/1266	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Dec%202022%2010:26:19%20GMT	https://webdevcode.com/html/cretech/assets/vendors/jquery-appear/jquery.appear.min.js	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/jquery-appear/jquery.appear.min.js	(from https://webdevcode.com/html/cretech/)
15:46:40	6299/6299	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Dec%202022%2010:26:32%20GMT	https://webdevcode.com/html/cretech/assets/vendors/wow/wow.js	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/wow/wow.js	(from https://webdevcode.com/html/cretech/)
15:46:40	15498/15498	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Dec%202022%2010:26:09%20GMT	https://webdevcode.com/html/cretech/assets/vendors/jarallax/jarallax.min.js	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/jarallax/jarallax.min.js	(from https://webdevcode.com/html/cretech/)
15:46:40	2381/2381	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Dec%202022%2010:26:19%20GMT	https://webdevcode.com/html/cretech/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	(from https://webdevcode.com/html/cretech/)
15:46:41	1778/1778	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Dec%202022%2010:26:24%20GMT	https://webdevcode.com/html/cretech/assets/vendors/lettering-js/jquery.lettering.js	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/lettering-js/jquery.lettering.js	(from https://webdevcode.com/html/cretech/)
15:46:41	2805/2805	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Dec%202022%2010:26:34%20GMT	https://webdevcode.com/html/cretech/assets/vendors/youtube-popup/youtube-popup.jquery.js	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/youtube-popup/youtube-popup.jquery.js	(from https://webdevcode.com/html/cretech/)
15:46:42	11842/11842	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Dec%202022%2010:23:28%20GMT	https://webdevcode.com/html/cretech/assets/js/cretech.js	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/js/cretech.js	(from https://webdevcode.com/html/cretech/)
15:46:42	105536/105536	---M--	200	added ('OK')	font/woff2	date:Fri,%2030%20Dec%202022%2010:28:20%20GMT	https://webdevcode.com/html/cretech/assets/vendors/fontawesome/webfonts/fa-brands-400.woff2	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/fontawesome/webfonts/fa-brands-400.woff2	(from https://webdevcode.com/html/cretech/assets/vendors/fontawesome/css/all.min.css)
15:46:43	23940/23940	---M--	200	added ('OK')	font/woff2	date:Fri,%2030%20Dec%202022%2010:28:24%20GMT	https://webdevcode.com/html/cretech/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/fontawesome/webfonts/fa-regular-400.woff2	(from https://webdevcode.com/html/cretech/assets/vendors/fontawesome/css/all.min.css)
15:46:43	181852/181852	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2030%20Dec%202022%2010:28:22%20GMT	https://webdevcode.com/html/cretech/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/fontawesome/webfonts/fa-brands-400.ttf	(from https://webdevcode.com/html/cretech/assets/vendors/fontawesome/css/all.min.css)
15:46:44	60520/60520	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2030%20Dec%202022%2010:28:22%20GMT	https://webdevcode.com/html/cretech/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/fontawesome/webfonts/fa-regular-400.ttf	(from https://webdevcode.com/html/cretech/assets/vendors/fontawesome/css/all.min.css)
15:46:45	154228/154228	---M--	200	added ('OK')	font/woff2	date:Fri,%2030%20Dec%202022%2010:28:26%20GMT	https://webdevcode.com/html/cretech/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	C:/Users/lenovo%20pc/Desktop/Autofixer%20Solution/webdevcode.com/html/cretech/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	(from https://webdevcode.com/html/cretech/assets/vendors/fontawesome/css/all.min.css)
